Code,Name,sec_name,Wind_ind,GICS_ind,HS_ind,Code_jieli
1858.HK,春立医疗,春立医疗,医疗保健--医疗保健设备与服务--医疗保健设备与用品--医疗保健设备,医疗保健_医疗保健设备与服务_医疗保健设备与用品_医疗保健设备,医疗保健(HS),E01858
1860.HK,汇量科技,汇量科技,可选消费--消费者服务Ⅱ--综合消费者服务Ⅲ--特殊消费者服务,非日常生活消费品_消费者服务_综合消费者服务_特殊消费者服务,媒体娱乐(HS),E01860
1862.HK,景瑞控股,景瑞控股,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E01862
1863.HK,中国龙天集团,中国龙天集团,材料--材料Ⅱ--化工--特种化工,原材料_原材料Ⅱ_化学制品_特种化学制品,原材料业(HS),E01863
1865.HK,管道工程,管道工程,工业--资本货物--建筑与工程Ⅲ--建筑与工程,工业_资本品_建筑与工程Ⅲ_建筑与工程,地产基建(HS),E01865
1866.HK,中国心连心化肥,中国心连心化肥,材料--材料Ⅱ--化工--化肥与农用化工,原材料_原材料Ⅱ_化学制品_化肥与农用药剂,原材料业(HS),E01866
1868.HK,同方友友,同方友友,工业--资本货物--电气设备--电气部件与设备,工业_资本品_电气设备_电气部件与设备,家用电器(HS),E01868
1869.HK,利宝阁集团,利宝阁集团,可选消费--消费者服务Ⅱ--酒店、餐馆与休闲Ⅲ--餐馆,非日常生活消费品_消费者服务_酒店、餐馆与休闲_餐馆,休闲服务(HS),E01869
1872.HK,冠轈控股,冠轈控股,可选消费--零售业--专营零售--汽车零售,非日常生活消费品_零售业_专营零售_汽车零售,汽车业(HS),E01872
1877.HK,君实生物-B,君实生物-B,医疗保健--制药、生物科技与生命科学--制药--西药,医疗保健_制药、生物科技与生命科学_制药Ⅲ_制药,医疗保健(HS),E01877
1878.HK,南戈壁-S,南戈壁-S,能源--能源Ⅱ--石油、天然气与供消费用燃料--煤炭与消费用燃料,能源_能源Ⅱ_石油、天然气与消费用燃料_煤与消费用燃料,能源业(HS),E01878
1882.HK,海天国际,海天国际,工业--资本货物--机械--工业机械,工业_资本品_机械制造_工业机械,工业工程(HS),E01882
1883.HK,中信国际电讯,中信国际电讯,电信服务--电信服务Ⅱ--多元电信服务--非传统电信运营商,通信服务_电信业务Ⅱ_综合电信业务Ⅲ_非传统电信运营商,电讯业(HS),E01883
1884.HK,EPRINT集团,EPRINT集团,工业--商业和专业服务--商业服务与用品--商业印刷,工业_商业和专业服务_商业服务与商业用品_商业印刷,工业工程(HS),E01884
1885.HK,中国优材,中国优材,材料--材料Ⅱ--纸与林木产品--林木产品,原材料_原材料Ⅱ_纸类与林业产品_林业产品,原材料业(HS),E01885
1886.HK,汇源果汁,汇源果汁,日常消费--食品、饮料与烟草--食品--食品加工与肉类,日常消费品_食品、饮料与烟草_食品_包装食品与肉类,食品饮料(HS),E01886
1888.HK,建滔积层板,建滔积层板,信息技术--技术硬件与设备--电子设备、仪器和元件--电子元件,信息技术_技术硬件与设备_电子设备、仪器和元件_电子元件,工业工程(HS),E01888
1889.HK,三爱健康集团,三爱健康集团,医疗保健--制药、生物科技与生命科学--制药--西药,医疗保健_制药、生物科技与生命科学_制药Ⅲ_制药,医疗保健(HS),E01889
1890.HK,中国科培,中国科培,可选消费--消费者服务Ⅱ--综合消费者服务Ⅲ--教育服务,非日常生活消费品_消费者服务_综合消费者服务_教育服务,支援服务(HS),E01890
1891.HK,兴合控股,兴合控股,材料--材料Ⅱ--金属、非金属与采矿--钢铁,原材料_原材料Ⅱ_金属与采矿_钢铁,原材料业(HS),E01891
1894.HK,恒益控股,恒益控股,材料--材料Ⅱ--金属、非金属与采矿--钢铁,原材料_原材料Ⅱ_金属与采矿_钢铁,地产基建(HS),E01894
1896.HK,猫眼娱乐,猫眼娱乐,可选消费--媒体Ⅱ--媒体Ⅲ--电影与娱乐,通信服务_媒体与娱乐_娱乐_电影与娱乐,媒体娱乐(HS),E01896
1897.HK,美亨实业,美亨实业,工业--资本货物--建筑产品Ⅲ--建筑产品,工业_资本品_建筑产品Ⅲ_建筑产品,地产基建(HS),E01897
1898.HK,中煤能源,中煤能源,能源--能源Ⅱ--石油、天然气与供消费用燃料--煤炭与消费用燃料,能源_能源Ⅱ_石油、天然气与消费用燃料_煤与消费用燃料,能源业(HS),E01898
1899.HK,兴达国际,兴达国际,可选消费--汽车与汽车零部件--汽车零配件--轮胎与橡胶,非日常生活消费品_汽车与汽车零部件_汽车零配件_轮胎与橡胶,工业工程(HS),E01899
1900.HK,中国智能交通,中国智能交通,信息技术--软件与服务--信息技术服务--信息科技咨询与其它服务,信息技术_软件与服务_信息技术服务_信息科技咨询与其它服务,资讯科技业(HS),E01900
1902.HK,银城国际控股,银城国际控股,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E01902
1907.HK,中国旭阳集团,中国旭阳集团,能源--能源Ⅱ--石油、天然气与供消费用燃料--煤炭与消费用燃料,能源_能源Ⅱ_石油、天然气与消费用燃料_煤与消费用燃料,原材料业(HS),E01907
1908.HK,建发国际集团,建发国际集团,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E01908
1910.HK,新秀丽,新秀丽,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,非日常生活消费品_耐用消费品与服装_纺织品、服装与奢侈品_服装、服饰与奢侈品,纺织业(HS),E01910
1911.HK,华兴资本控股,华兴资本控股,金融--多元金融--资本市场--投资银行业与经纪业,金融_综合金融_资本市场_投资银行业与经纪业,非银金融(HS),E01911
1913.HK,普拉达,普拉达,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,非日常生活消费品_耐用消费品与服装_纺织品、服装与奢侈品_服装、服饰与奢侈品,纺织业(HS),E01913
1916.HK,江西银行,江西银行,金融--银行--商业银行--区域性银行,金融_银行_商业银行_区域性银行,银行业(HS),E01916
1917.HK,豆盟科技,豆盟科技,可选消费--媒体Ⅱ--媒体Ⅲ--广告,通信服务_媒体与娱乐_媒体Ⅲ_广告,媒体娱乐(HS),E01917
1918.HK,融创中国,融创中国,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E01918
1919.HK,中远海控,中远海控,工业--运输--海运Ⅲ--海运,工业_运输_海运Ⅲ_海运,交通运输(HS),E01919
1928.HK,金沙中国有限公司,金沙中国有限公司,可选消费--消费者服务Ⅱ--酒店、餐馆与休闲Ⅲ--赌场与赌博,非日常生活消费品_消费者服务_酒店、餐馆与休闲_赌场与赌博,休闲服务(HS),E01928
1929.HK,周大福,周大福,可选消费--零售业--专营零售--专卖店,非日常生活消费品_零售业_专营零售_专卖店,纺织业(HS),E01929
1932.HK,中漆集团,中漆集团,工业--资本货物--建筑产品Ⅲ--建筑产品,工业_资本品_建筑产品Ⅲ_建筑产品,原材料业(HS),E01932
1933.HK,元力控股,元力控股,信息技术--软件与服务--信息技术服务--信息科技咨询与其它服务,信息技术_软件与服务_信息技术服务_信息科技咨询与其它服务,资讯科技业(HS),E01933
1938.HK,珠江钢管,珠江钢管,能源--能源Ⅱ--能源设备与服务--石油天然气设备与服务,能源_能源Ⅱ_能源设备与服务_石油天然气设备与服务,能源业(HS),E01938
1939.HK,东京中央拍卖,东京中央拍卖,可选消费--消费者服务Ⅱ--综合消费者服务Ⅲ--特殊消费者服务,非日常生活消费品_消费者服务_综合消费者服务_特殊消费者服务,支援服务(HS),E01939
1958.HK,北京汽车,北京汽车,可选消费--汽车与汽车零部件--汽车--汽车制造,非日常生活消费品_汽车与汽车零部件_汽车_汽车制造商,汽车业(HS),E01958
1962.HK,训修实业,训修实业,日常消费--家庭与个人用品--个人用品Ⅲ--个人用品,日常消费品_家庭与个人用品_个人用品Ⅲ_个人用品,纺织业(HS),E01962
1963.HK,重庆银行,重庆银行,金融--银行--商业银行--区域性银行,金融_银行_商业银行_区域性银行,银行业(HS),E01963
1966.HK,中骏集团控股,中骏集团控股,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E01966
1968.HK,兴纺控股,兴纺控股,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,非日常生活消费品_耐用消费品与服装_纺织品、服装与奢侈品_服装、服饰与奢侈品,纺织业(HS),E01968
1969.HK,中国春来,中国春来,可选消费--消费者服务Ⅱ--综合消费者服务Ⅲ--教育服务,非日常生活消费品_消费者服务_综合消费者服务_教育服务,支援服务(HS),E01969
1970.HK,IMAX CHINA,IMAX CHINA,可选消费--媒体Ⅱ--媒体Ⅲ--电影与娱乐,通信服务_媒体与娱乐_娱乐_电影与娱乐,媒体娱乐(HS),E01970
1972.HK,太古地产,太古地产,房地产--房地产Ⅱ--房地产管理和开发--房地产经营公司,房地产_房地产Ⅱ_房地产管理和开发_房地产经营公司,地产基建(HS),E01972
1975.HK,新兴印刷,新兴印刷,工业--商业和专业服务--商业服务与用品--商业印刷,工业_商业和专业服务_商业服务与商业用品_商业印刷,工业工程(HS),E01975
1978.HK,叙福楼集团,叙福楼集团,可选消费--消费者服务Ⅱ--酒店、餐馆与休闲Ⅲ--餐馆,非日常生活消费品_消费者服务_酒店、餐馆与休闲_餐馆,休闲服务(HS),E01978
1979.HK,天宝集团,天宝集团,信息技术--技术硬件与设备--电子设备、仪器和元件--电子元件,信息技术_技术硬件与设备_电子设备、仪器和元件_电子元件,工业工程(HS),E01979
1980.HK,天鸽互动,天鸽互动,信息技术--软件与服务--互联网软件与服务Ⅲ--互联网软件与服务,通信服务_媒体与娱乐_互动媒体与服务Ⅲ_互动媒体与服务IV,资讯科技业(HS),E01980
1982.HK,南旋控股,南旋控股,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,非日常生活消费品_耐用消费品与服装_纺织品、服装与奢侈品_服装、服饰与奢侈品,纺织业(HS),E01982
1983.HK,泸州银行,泸州银行,金融--银行--商业银行--区域性银行,金融_银行_商业银行_区域性银行,银行业(HS),E01983
1985.HK,美高域,美高域,信息技术--软件与服务--信息技术服务--信息科技咨询与其它服务,信息技术_软件与服务_信息技术服务_信息科技咨询与其它服务,资讯科技业(HS),E01985
1986.HK,彩客化学,彩客化学,材料--材料Ⅱ--化工--基础化工,原材料_原材料Ⅱ_化学制品_商品化工,原材料业(HS),E01986
1988.HK,民生银行,民生银行,金融--银行--商业银行--多元化银行,金融_银行_商业银行_综合性银行,银行业(HS),E01988
1989.HK,松龄护老集团,松龄护老集团,医疗保健--医疗保健设备与服务--医疗保健提供商与服务--保健护理设施,医疗保健_医疗保健设备与服务_医疗保健提供商与服务_保健护理机构,支援服务(HS),E01989
1990.HK,兴华港口,兴华港口,工业--运输--交通基础设施--海港与服务,工业_运输_交通基本设施_海港与服务,交通运输(HS),E01990
1991.HK,大洋集团,大洋集团,信息技术--技术硬件与设备--电子设备、仪器和元件--电子元件,信息技术_技术硬件与设备_电子设备、仪器和元件_电子元件,工业工程(HS),E01991
1992.HK,复星旅游文化,复星旅游文化,可选消费--消费者服务Ⅱ--酒店、餐馆与休闲Ⅲ--酒店、度假村与豪华游轮,非日常生活消费品_消费者服务_酒店、餐馆与休闲_酒店、度假村与豪华游轮,休闲服务(HS),E01992
1993.HK,雅仕维,雅仕维,可选消费--媒体Ⅱ--媒体Ⅲ--广告,通信服务_媒体与娱乐_媒体Ⅲ_广告,媒体娱乐(HS),E01993
1995.HK,永升生活服务,永升生活服务,可选消费--消费者服务Ⅱ--综合消费者服务Ⅲ--特殊消费者服务,非日常生活消费品_消费者服务_综合消费者服务_特殊消费者服务,支援服务(HS),E01995
1996.HK,弘阳地产,弘阳地产,房地产--房地产Ⅱ--房地产管理和开发--多样化房地产活动,房地产_房地产Ⅱ_房地产管理和开发_多样化房地产活动,地产基建(HS),E01996
1997.HK,九龙仓置业,九龙仓置业,房地产--房地产Ⅱ--房地产管理和开发--房地产经营公司,房地产_房地产Ⅱ_房地产管理和开发_房地产经营公司,地产基建(HS),E01997
1999.HK,敏华控股,敏华控股,可选消费--耐用消费品与服装--家庭耐用消费品--家庭装饰品,非日常生活消费品_耐用消费品与服装_家庭耐用消费品_家庭装饰品,家用电器(HS),E01999
2000.HK,晨讯科技,晨讯科技,信息技术--技术硬件与设备--通信设备Ⅲ--通信设备,信息技术_技术硬件与设备_通信设备Ⅲ_通信设备,资讯科技业(HS),E02000
2001.HK,新高教集团,新高教集团,可选消费--消费者服务Ⅱ--综合消费者服务Ⅲ--教育服务,非日常生活消费品_消费者服务_综合消费者服务_教育服务,支援服务(HS),E02001
2002.HK,阳光纸业,阳光纸业,材料--材料Ⅱ--容器与包装--纸包装,原材料_原材料Ⅱ_容器与包装_纸材料包装,原材料业(HS),E02002
2003.HK,维信金科,维信金科,金融--多元金融--消费信贷Ⅲ--消费信贷,金融_综合金融_消费信贷Ⅲ_消费信贷,非银金融(HS),E02003
2005.HK,石四药集团,石四药集团,医疗保健--制药、生物科技与生命科学--制药--西药,医疗保健_制药、生物科技与生命科学_制药Ⅲ_制药,医疗保健(HS),E02005
2006.HK,锦江酒店,锦江酒店,可选消费--消费者服务Ⅱ--酒店、餐馆与休闲Ⅲ--酒店、度假村与豪华游轮,非日常生活消费品_消费者服务_酒店、餐馆与休闲_酒店、度假村与豪华游轮,休闲服务(HS),E02006
2007.HK,碧桂园,碧桂园,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E02007
